Incident ID,Incident Date,State,City Or County,Complete_Address,School,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
3017449,2024-09-06T00:00:00Z,West Virginia,Martinsburg,"S Raleigh St and Berry St,Martinsburg,West Virginia",Martinsburg High School,"39.44830675,-77.96839252588714",0,3,0,0,0
3017416,2024-09-05T00:00:00Z,New Mexico,Albuquerque,"1505 Candelaria Rd NW,Albuquerque,New Mexico",Valley High School,"35.1253229,-106.6605816",0,0,0,0,1
3016736,2024-09-05T00:00:00Z,Kentucky,Manchester,"415 Clay County High Rd,Manchester,Kentucky",Clay County High School,"37.1799451,-83.76663653472528",0,0,0,0,1
3016333,2024-09-05T00:00:00Z,Georgia,Thomasville,"117 Glenwood Dr,Thomasville,Georgia",MacIntyre Park Middle School,"30.845644399999998,-83.97176922679031",0,0,0,0,1
3017173,2024-09-05T00:00:00Z,South Carolina,Union,"1163 Lakeside Dr,Union,South Carolina",Union County High School,"34.74986405,-81.60490238815224",0,0,0,0,1
3016839,2024-09-05T00:00:00Z,Washington,Kent,"12430 SE 208th St,Kent,Washington",Kentridge High School,"47.41775015,-122.17292912070039",0,0,0,0,1
3016014,2024-09-04T00:00:00Z,Oklahoma,Sapulpa,"3 S Mission St,Sapulpa,Oklahoma",Sapulpa High School,"35.9984238,-96.0974991",0,0,0,0,0
3015835,2024-09-04T00:00:00Z,Illinois,Elgin,"1200 Maroon Dr,Elgin,Illinois",Elgin High School,"42.0284724,-88.24560126616959",0,0,0,0,1
3021541,2024-09-04T00:00:00Z,Wisconsin,La Crosse,"1111 7th St S,La Crosse,Wisconsin",Hamilton Elementary School,"43.799996199999995,-91.24672361368759",0,0,0,0,1
3014703,2024-09-04T00:00:00Z,Georgia,Winder,"940 Haymon Morris Rd,Winder,Georgia",Apalachee High School,"33.9485136,-83.78610010087367",4,7,0,0,1
3016282,2024-09-04T00:00:00Z,Arizona,Tucson,"5445 S Alvernon Way,Tucson,Arizona",Los Ninos Elementary School,"32.153575599999996,-110.9081368914318",0,0,0,0,0
3016056,2024-09-04T00:00:00Z,Alabama,Cottonwood,"663 Houston St,Cottonwood,Alabama",Cottonwood High School,"31.05771435,-85.30196304235363",0,0,0,0,1
3016011,2024-09-04T00:00:00Z,Oklahoma,Tulsa,"6636 S Mingo Rd,Tulsa,Oklahoma",Union High School,"36.066191950000004,-95.87085894652094",0,0,0,0,0
