Incident ID,Incident Date,State,City Or County,Address,Complete_Address,School name,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2921097,2024-05-25T00:00:00Z,Minnesota,Saint Paul (North Saint Paul),2039 17th Ave E,"2039 17th Ave E,Saint Paul (North Saint Paul),Minnesota",,"45.02093665306123,-93.014151",0,4,0,0,0
2920512,2024-05-25T00:00:00Z,Florida,Fort Pierce,1800  Ave G,"1800  Ave G,Fort Pierce,Florida",,"27.456711,-80.342854",0,5,0,0,0
2919460,2024-05-23T00:00:00Z,New Jersey,Newark,121 Shephard Ave,"121 Shephard Ave,Newark,New Jersey",,"40.710411115384616,-74.20740819230768",0,4,0,0,0
2917331,2024-05-22T00:00:00Z,Pennsylvania,Chester,2626 W 4th St,"2626 W 4th St,Chester,Pennsylvania",,"39.833709489795915,-75.38986642857142",2,3,0,0,1
2916464,2024-05-21T00:00:00Z,Illinois,Chicago,1100  S Whipple St,"1100  S Whipple St,Chicago,Illinois",,"41.868135,-87.70217",0,4,0,0,0
2918843,2024-05-20T00:00:00Z,Michigan,Detroit,17000  Ohio St,"17000  Ohio St,Detroit,Michigan",,"42.3542729,-83.1527716",1,4,0,0,1
2913404,2024-05-18T00:00:00Z,Florida,Sarasota,3474 17th St,"3474 17th St,Sarasota,Florida",,"27.352293961518,-82.49968447388447",1,4,0,1,1
2914188,2024-05-18T00:00:00Z,Missouri,Saint Louis,3000  Olive St,"3000  Olive St,Saint Louis,Missouri",,"38.63450384456546,-90.22105911021855",1,3,0,0,2
2913794,2024-05-18T00:00:00Z,Illinois,Chicago,700  S Albany Ave,"700  S Albany Ave,Chicago,Illinois",,"41.872676,-87.703542",0,6,0,0,0
2913052,2024-05-18T00:00:00Z,Ohio,Columbus,132 E 5th Ave,"132 E 5th Ave,Columbus,Ohio",,"39.987045699999996,-83.00172422499999",3,3,0,0,0
2908173,2024-05-12T00:00:00Z,Missouri,Saint Louis,10000  Toelle Ln,"10000  Toelle Ln,Saint Louis,Missouri",,"38.748997,-90.218173",1,3,0,0,0
2907387,2024-05-12T00:00:00Z,Florida,Tallahassee,1147 Apalachee Pkwy,"1147 Apalachee Pkwy,Tallahassee,Florida",,"30.4363947,-84.26464836087459",2,2,0,0,0
2916101,2024-05-12T00:00:00Z,Alabama,Montgomery,2400  Eastern Blvd,"2400  Eastern Blvd,Montgomery,Alabama",,"32.34958743388761,-86.22107525664771",0,6,0,0,0
2907598,2024-05-12T00:00:00Z,Massachusetts,Northborough,333 Howard St,"333 Howard St,Northborough,Massachusetts",,"42.34271099002384,-71.65514326511546",1,4,0,0,3
2906715,2024-05-11T00:00:00Z,Kentucky,Louisville,282 Evangeline Ave,"282 Evangeline Ave,Louisville,Kentucky",,"38.1601444,-85.764221",2,2,0,0,0
2904816,2024-05-08T00:00:00Z,North Carolina,Durham,311 S Lasalle St,"311 S Lasalle St,Durham,North Carolina",,"36.0111379,-78.94362319999999",1,3,0,0,2
2900406,2024-05-05T00:00:00Z,Alabama,Birmingham,800 3rd Ave W,"800 3rd Ave W,Birmingham,Alabama",,"33.5057524,-86.8496512",1,6,0,0,2
2900481,2024-05-05T00:00:00Z,Alabama,Tuscaloosa,1300  58th St E,"1300  58th St E,Tuscaloosa,Alabama",,"33.154228,-87.509665",1,3,0,0,1
2901278,2024-05-05T00:00:00Z,Alabama,Huntsville,708 Poplar Ave NW,"708 Poplar Ave NW,Huntsville,Alabama",,"34.74070582014389,-86.60445644604317",0,5,0,0,1
2902726,2024-05-05T00:00:00Z,New Mexico,Gallup,1500  S 2nd St,"1500  S 2nd St,Gallup,New Mexico",,"35.5147615047329,-108.73890575937601",2,2,0,0,0
2900308,2024-05-04T00:00:00Z,California,Long Beach,2688 E South St,"2688 E South St,Long Beach,California",,"33.86008665090255,-118.16015139132811",0,7,0,0,0
2900165,2024-05-04T00:00:00Z,New York,Buffalo,1490 Jefferson Ave,"1490 Jefferson Ave,Buffalo,New York",,"42.9160123,-78.8545729",1,5,0,0,0
2899989,2024-05-04T00:00:00Z,Tennessee,Memphis,3562 Kirby Pkwy,"3562 Kirby Pkwy,Memphis,Tennessee",,"35.051452,-89.843949",1,3,0,0,0
2900213,2024-05-04T00:00:00Z,Pennsylvania,Philadelphia,1007 S 51st St,"1007 S 51st St,Philadelphia,Pennsylvania",,"39.944481,-75.22136532653062",1,3,0,0,0
2931805,2024-05-03T00:00:00Z,Texas,Houston,6800  Cullen Blvd,"6800  Cullen Blvd,Houston,Texas",,"29.689412,-95.353691",0,4,0,0,6
2899180,2024-05-02T00:00:00Z,Virginia,Richmond,3800 Delmont St,"3800 Delmont St,Richmond,Virginia",,"37.58320365,-77.42879384675416",1,3,0,0,0
2896893,2024-05-01T00:00:00Z,Texas,Fort Worth,3096 Las Vegas Trl,"3096 Las Vegas Trl,Fort Worth,Texas",,"32.729086395374935,-97.46650275157161",0,6,0,0,5
2893900,2024-04-29T00:00:00Z,North Carolina,Charlotte,5525 Galway Dr,"5525 Galway Dr,Charlotte,North Carolina",,"35.2440677,-80.75563432474917",4,4,1,0,0
2895203,2024-04-29T00:00:00Z,Florida,Miami Gardens,1400 NW 197th St,"1400 NW 197th St,Miami Gardens,Florida",,"25.954558300000002,-80.22513658400692",0,5,0,0,0
2893298,2024-04-28T00:00:00Z,Georgia,Fitzgerald,300  E Pine St,"300  E Pine St,Fitzgerald,Georgia",,"31.71372,-83.251402",1,3,0,0,1
2892937,2024-04-28T00:00:00Z,Arizona,Tucson,3200  E 5th St,"3200  E 5th St,Tucson,Arizona",,"32.228729217391304,-110.92417236231884",1,3,0,0,4
2892952,2024-04-28T00:00:00Z,Louisiana,Kenner,700  Farm Ave,"700  Farm Ave,Kenner,Louisiana",,"29.980574,-90.266234",0,5,1,0,0
2892069,2024-04-27T00:00:00Z,Florida,Daytona Beach,600  N Grandview Ave,"600  N Grandview Ave,Daytona Beach,Florida",,"29.235333,-81.013456",0,4,0,0,1
2892008,2024-04-26T00:00:00Z,District of Columbia,Washington,1219 Connecticut Ave NW,"1219 Connecticut Ave NW,Washington,District of Columbia",,"38.9064624,-77.0413162",0,6,0,0,1
2886674,2024-04-21T00:00:00Z,Illinois,Oak Forest,5500  Babette Ct,"5500  Babette Ct,Oak Forest,Illinois",,"41.598554,-87.755175",1,3,0,0,1
2885854,2024-04-20T00:00:00Z,Tennessee,Memphis,2410 Carnes Ave,"2410 Carnes Ave,Memphis,Tennessee",,"35.112874081632654,-89.98084981632654",2,7,0,0,0
2884570,2024-04-19T00:00:00Z,Maryland,Greenbelt,6915 Hanover Pkwy,"6915 Hanover Pkwy,Greenbelt,Maryland",,"38.984103,-76.874201",0,5,0,0,2
2884585,2024-04-19T00:00:00Z,District of Columbia,Washington,1211 Mount Olivet Rd NE,"1211 Mount Olivet Rd NE,Washington,District of Columbia",,"38.90959845,-76.98455480834075",0,4,0,0,0
2879450,2024-04-14T00:00:00Z,Texas,Dallas,4530 Collins Ave,"4530 Collins Ave,Dallas,Texas",,"32.775776,-96.742817",1,8,0,0,1
2880126,2024-04-14T00:00:00Z,Kentucky,Hopkinsville,1700 Canton St,"1700 Canton St,Hopkinsville,Kentucky",,"36.860637,-87.511352",0,4,0,0,2
2879964,2024-04-14T00:00:00Z,Virginia,Richmond,1300  Jennie Scher Rd,"1300  Jennie Scher Rd,Richmond,Virginia",,"37.521475,-77.40059",1,4,0,0,0
2879792,2024-04-14T00:00:00Z,Tennessee,Nashville,480 Bell Rd,"480 Bell Rd,Nashville,Tennessee",,"36.07523057142857,-86.63495728571428",0,6,0,0,1
2880226,2024-04-14T00:00:00Z,Louisiana,New Orleans,828 S Peters St,"828 S Peters St,New Orleans,Louisiana",,"29.9441335,-90.0657002",1,11,0,0,0
2879189,2024-04-13T00:00:00Z,Illinois,Chicago,2021 W 52nd St,"2021 W 52nd St,Chicago,Illinois",,"41.798743099999996,-87.675398624048",1,10,0,0,1
2880895,2024-04-13T00:00:00Z,Georgia,Albany,300 E Broad Ave,"300 E Broad Ave,Albany,Georgia",,"31.576536,-84.142114",0,4,0,0,6
2876444,2024-04-10T00:00:00Z,District of Columbia,Washington,1100  21st Street NE,"1100  21st Street NE,Washington,District of Columbia",,"38.9043269,-76.97445979890784",1,5,0,0,0
2873450,2024-04-07T00:00:00Z,Oklahoma,Oklahoma City,3034 N Portland Ave,"3034 N Portland Ave,Oklahoma City,Oklahoma",,"35.49913132911154,-97.583282",1,3,0,0,0
2872613,2024-04-06T00:00:00Z,Florida,Miami (Doral),3450 NW 83rd Ave,"3450 NW 83rd Ave,Miami (Doral),Florida",,"25.8072764,-80.3317878",1,7,1,0,0
2872358,2024-04-01T00:00:00Z,Louisiana,New Iberia,600  Breaux Alley,"600  Breaux Alley,New Iberia,Louisiana",,"30.0058,-91.832698",0,4,0,1,2
2868907,2024-04-01T00:00:00Z,Michigan,Eastpointe,19000  Dijon Ave,"19000  Dijon Ave,Eastpointe,Michigan",,"42.46855,-82.923341",0,4,0,0,0
2966990,2024-03-31T00:00:00Z,Mississippi,Greenwood,US-49E,"US-49E,Greenwood,Mississippi",,"33.5034197,-90.1803826",1,3,0,0,1
2867279,2024-03-31T00:00:00Z,Tennessee,Nashville,614 Garfield St,"614 Garfield St,Nashville,Tennessee",,"36.18138981349478,-86.7946661042553",1,5,0,0,1
2867514,2024-03-31T00:00:00Z,Illinois,Chicago,400  N Lavergne Ave,"400  N Lavergne Ave,Chicago,Illinois",,"41.887969850000005,-87.75080389087097",1,3,0,0,3
2866851,2024-03-31T00:00:00Z,Illinois,Chicago,5333 W Madison St,"5333 W Madison St,Chicago,Illinois",,"41.8800093,-87.75896511497307",1,4,0,0,0
2867670,2024-03-31T00:00:00Z,Mississippi,Jackson,2050 Martin Luther King Jr Dr,"2050 Martin Luther King Jr Dr,Jackson,Mississippi",,"32.320534122448976,-90.20180702040817",0,4,0,1,0
2867139,2024-03-31T00:00:00Z,Georgia,Dublin,500  West Ave,"500  West Ave,Dublin,Georgia",,"32.52989704819277,-82.92461053012049",2,5,0,0,2
2867883,2024-03-31T00:00:00Z,Mississippi,Jackson,3200  US-80,"3200  US-80,Jackson,Mississippi",,"32.29629754898742,-90.23769625501524",1,3,0,0,0
2868563,2024-03-31T00:00:00Z,Florida,Saint Petersburg,400 49th St S,"400 49th St S,Saint Petersburg,Florida",,"27.76722,-82.699773",0,4,0,0,5
2866832,2024-03-30T00:00:00Z,Indiana,Indianapolis,49 W Maryland St,"49 W Maryland St,Indianapolis,Indiana",,"39.76561825,-86.15934397669129",0,7,0,0,1
2866920,2024-03-30T00:00:00Z,Connecticut,Bridgeport,1542 Stratford Ave,"1542 Stratford Ave,Bridgeport,Connecticut",,"41.18657859523084,-73.14012096985627",2,1,0,1,2
2865719,2024-03-29T00:00:00Z,Alabama,Mobile,600  Euclid Ave,"600  Euclid Ave,Mobile,Alabama",,"30.670033,-88.0919",2,2,0,1,2
2865779,2024-03-29T00:00:00Z,Michigan,Detroit,8203 W Chicago St,"8203 W Chicago St,Detroit,Michigan",,"42.36625665306122,-83.15009342857142",0,5,0,0,1
2864257,2024-03-27T00:00:00Z,Texas,Houston,3403 Love St,"3403 Love St,Houston,Texas",,"29.7920738,-95.3287935",1,3,0,0,0
2860902,2024-03-24T00:00:00Z,Indiana,Indianapolis,9439 E Washington St,"9439 E Washington St,Indianapolis,Indiana",,"39.7689923,-86.1062133",0,5,1,0,0
2855294,2024-03-17T00:00:00Z,District of Columbia,Washington,1541 7th St NW,"1541 7th St NW,Washington,District of Columbia",,"38.9107784,-77.0217192",2,5,0,0,0
2854765,2024-03-16T00:00:00Z,Ohio,Euclid,19500  St Clair Ave,"19500  St Clair Ave,Euclid,Ohio",,"41.5892524,-81.5132104",0,5,0,0,0
2854542,2024-03-16T00:00:00Z,Indiana,Indianapolis,808 Broad Ripple Ave,"808 Broad Ripple Ave,Indianapolis,Indiana",,"39.86977887755102,-86.14449167346939",1,5,0,0,1
2855735,2024-03-16T00:00:00Z,California,Manteca,955 E Yosemite Ave,"955 E Yosemite Ave,Manteca,California",,"37.797526,-121.20344651020407",0,4,0,0,0
2855051,2024-03-16T00:00:00Z,Texas,El Paso,2285 Trawood Dr,"2285 Trawood Dr,El Paso,Texas",,"31.765016402532837,-106.32006159130438",1,3,0,0,1
2855474,2024-03-16T00:00:00Z,Alabama,Montgomery,3700  Woodley Rd,"3700  Woodley Rd,Montgomery,Alabama",,"32.311241,-86.255696",1,3,0,0,0
2853374,2024-03-14T00:00:00Z,Tennessee,Memphis,1300  Quinn Ave,"1300  Quinn Ave,Memphis,Tennessee",,"35.108549181818184,-90.01883218181818",1,3,0,1,2
2849965,2024-03-10T00:00:00Z,Louisiana,Shreveport,2755 Hollywood Ave,"2755 Hollywood Ave,Shreveport,Louisiana",,"32.45639262677873,-93.78170991012945",1,3,0,0,0
2849245,2024-03-10T00:00:00Z,Arkansas,Jonesboro,641 Burke Ave,"641 Burke Ave,Jonesboro,Arkansas",,"35.841884300000004,-90.7122011",2,5,1,0,0
2844405,2024-03-03T00:00:00Z,California,King City,215 N 2nd St,"215 N 2nd St,King City,California",,"36.214636428571424,-121.12594614285713",4,7,0,0,3
2843663,2024-03-02T00:00:00Z,Texas,Houston,5101 Washington Ave,"5101 Washington Ave,Houston,Texas",,"29.770344,-95.412635",0,4,0,0,1
2843303,2024-03-02T00:00:00Z,North Carolina,Pembroke,408 W Railroad St,"408 W Railroad St,Pembroke,North Carolina",,"34.6831659,-79.1965908",2,3,0,0,1
2844305,2024-03-02T00:00:00Z,Louisiana,Natchez,198 LA-119,"198 LA-119,Natchez,Louisiana",,"31.675538,-93.04126",1,3,0,0,0
2841692,2024-02-29T00:00:00Z,Missouri,Independence,1111 N Elsea Smith Rd,"1111 N Elsea Smith Rd,Independence,Missouri",,"39.120119761160495,-94.26392035174435",2,2,0,1,1
2838132,2024-02-25T00:00:00Z,Illinois,Chicago,7340 N Rogers Ave,"7340 N Rogers Ave,Chicago,Illinois",,"42.01516175,-87.67812214549019",1,3,0,0,1
2838389,2024-02-25T00:00:00Z,Illinois,Chicago,8033 S Vincennes Ave,"8033 S Vincennes Ave,Chicago,Illinois",,"41.74793865,-87.63460218043555",3,1,0,0,1
2838881,2024-02-25T00:00:00Z,Alaska,Point Hope,309 Agviq St,"309 Agviq St,Point Hope,Alaska",,"68.3470985,-166.73010349999998",2,2,0,0,1
2834712,2024-02-20T00:00:00Z,Pennsylvania,Allentown,1800  W Turner St,"1800  W Turner St,Allentown,Pennsylvania",,"40.6069442,-75.4661346",0,4,0,0,1
2898968,2024-02-19T00:00:00Z,California,Oakland,3841 West St,"3841 West St,Oakland,California",,"37.82849435,-122.27167687289916",0,5,0,0,4
2832971,2024-02-19T00:00:00Z,Indiana,Indianapolis,2621 S Lynhurst Dr,"2621 S Lynhurst Dr,Indianapolis,Indiana",,"39.72744915,-86.249793222329",1,5,0,0,0
2832334,2024-02-18T00:00:00Z,Minnesota,Burnsville,12605 33rd Ave,"12605 33rd Ave,Burnsville,Minnesota",,"44.776261649999995,-93.23062990599777",3,1,1,0,0
2832590,2024-02-18T00:00:00Z,Alabama,Montgomery,3500  McGehee Rd,"3500  McGehee Rd,Montgomery,Alabama",,"32.328973,-86.242659",1,3,0,0,1
2832558,2024-02-18T00:00:00Z,California,Carson,1155 E Dominguez St,"1155 E Dominguez St,Carson,California",,"33.840543266666664,-118.25381486666667",0,4,0,0,0
2831391,2024-02-16T00:00:00Z,Alabama,Birmingham,828 Center Street N,"828 Center Street N,Birmingham,Alabama",,"33.51489083333333,-86.83629733333333",4,0,0,0,1
2830649,2024-02-15T00:00:00Z,Arkansas,Springdale,599 E Lakeview Dr,"599 E Lakeview Dr,Springdale,Arkansas",,"36.139987500000004,-94.12611383053084",1,4,0,0,3
2828898,2024-02-14T00:00:00Z,Georgia,Atlanta,3450 Benjamin E Mays Dr SW,"3450 Benjamin E Mays Dr SW,Atlanta,Georgia",,"33.73797316326531,-84.50098534693878",0,4,0,0,1
2828337,2024-02-14T00:00:00Z,Georgia,Claxton,7903 US-301,"7903 US-301,Claxton,Georgia",,"32.16949066666667,-81.90177690909091",2,2,0,0,1
2828642,2024-02-14T00:00:00Z,Missouri,Kansas City,30 W Pershing Rd,"30 W Pershing Rd,Kansas City,Missouri",,"39.0863287,-94.5857133",1,22,0,2,6
2828159,2024-02-13T00:00:00Z,Maryland,Baltimore,700  E Eager St,"700  E Eager St,Baltimore,Maryland",,"39.301454,-76.607116",0,4,0,0,0
2826220,2024-02-11T00:00:00Z,Tennessee,Jackson,23 Heritage Square,"23 Heritage Square,Jackson,Tennessee",,"35.656776323006575,-88.85598400284032",0,4,1,0,0
2826477,2024-02-11T00:00:00Z,California,Huntington Park,6000  Bear Ave,"6000  Bear Ave,Huntington Park,California",,"33.986212,-118.195672",4,1,0,0,3
2824648,2024-02-09T00:00:00Z,Texas,Dallas,220 Stoneport Dr,"220 Stoneport Dr,Dallas,Texas",,"32.714503449999995,-96.71287097730354",0,5,0,0,0
2824579,2024-02-09T00:00:00Z,District of Columbia,Washington,1200  Raum St NE,"1200  Raum St NE,Washington,District of Columbia",,"38.90898,-76.985648",1,3,0,0,0
2822404,2024-02-07T00:00:00Z,Pennsylvania,Lansdowne (East Lansdowne),58 Lewis Ave,"58 Lewis Ave,Lansdowne (East Lansdowne),Pennsylvania",,"39.94216565031034,-75.25925082266897",4,2,1,0,0
2819413,2024-02-04T00:00:00Z,Colorado,Denver,5000  N Orleans Ct,"5000  N Orleans Ct,Denver,Colorado",,"39.7760555,-104.7376644",2,4,0,0,0
2815425,2024-01-29T00:00:00Z,Mississippi,Grenada,N Lynch St,"N Lynch St,Grenada,Mississippi",,"33.7871621,-89.8053924",0,4,0,0,0
2813433,2024-01-28T00:00:00Z,Florida,Palm Bay,473 Forgal Ave,"473 Forgal Ave,Palm Bay,Florida",,"28.007864259194623,-80.64310658513921",3,2,1,0,0
2814635,2024-01-28T00:00:00Z,Tennessee,Memphis,2223 W River Trace Dr,"2223 W River Trace Dr,Memphis,Tennessee",,"35.186041,-89.8758268076923",2,2,0,0,1
2815416,2024-01-27T00:00:00Z,Mississippi,Grenada,800  Martin Luther King Jr Dr,"800  Martin Luther King Jr Dr,Grenada,Mississippi",,"33.7893414,-89.8100656",1,3,0,0,1
2812487,2024-01-27T00:00:00Z,North Carolina,Charlotte,8508 Lodge S Cir,"8508 Lodge S Cir,Charlotte,North Carolina",,"35.14001551022695,-80.88532293929138",3,1,0,0,0
2812327,2024-01-25T00:00:00Z,Missouri,Kansas City,3100  E Linwood Blvd,"3100  E Linwood Blvd,Kansas City,Missouri",,"39.067935,-94.547075",0,4,0,0,0
2810693,2024-01-24T00:00:00Z,Louisiana,New Orleans,3400  Wall Blvd,"3400  Wall Blvd,New Orleans,Louisiana",,"29.9341692,-90.02042894114484",1,3,0,0,0
2807503,2024-01-21T00:00:00Z,New York,Bronx,4137 White Plains Rd,"4137 White Plains Rd,Bronx,New York",,"40.891820550000006,-73.85860225017143",1,3,0,0,0
2807473,2024-01-21T00:00:00Z,Illinois,Tinley Park,7430 173rd Pl,"7430 173rd Pl,Tinley Park,Illinois",,"41.575757141233396,-87.80012757307409",4,0,0,0,1
2808531,2024-01-21T00:00:00Z,Illinois,Joliet,200  Davis St,"200  Davis St,Joliet,Illinois",,"41.509945,-88.086843",8,1,1,0,1
2807488,2024-01-20T00:00:00Z,Florida,Palm Bay,1700 Woodlake Dr NE,"1700 Woodlake Dr NE,Palm Bay,Florida",,"28.0353245,-80.6072239",3,2,0,0,1
2807528,2024-01-20T00:00:00Z,Florida,Plantation,12301 W Sunrise Blvd,"12301 W Sunrise Blvd,Plantation,Florida",,"26.1471766,-80.3126866",1,3,0,0,0
2805327,2024-01-19T00:00:00Z,Maryland,Baltimore,5200  Fairlawn Ave,"5200  Fairlawn Ave,Baltimore,Maryland",,"39.3423136,-76.6851172",3,1,0,0,1
2804280,2024-01-18T00:00:00Z,California,San Francisco,Hyde St and Turk St,"Hyde St and Turk St,San Francisco,California",,"37.7826166,-122.416071",1,4,0,0,0
2803737,2024-01-17T00:00:00Z,Missouri,Kansas City,2450 Grand Blvd,"2450 Grand Blvd,Kansas City,Missouri",,"39.0825393,-94.582283",0,6,0,0,2
2804615,2024-01-17T00:00:00Z,Nevada,Las Vegas,200  W Chicago Ave,"200  W Chicago Ave,Las Vegas,Nevada",,"36.150091,-115.158007",2,2,0,0,0
2801431,2024-01-14T00:00:00Z,Pennsylvania,Philadelphia,2400  N Myrtlewood St,"2400  N Myrtlewood St,Philadelphia,Pennsylvania",,"39.992744,-75.180721",2,4,0,0,0
2801260,2024-01-14T00:00:00Z,Texas,Houston,4400  Mooney Rd,"4400  Mooney Rd,Houston,Texas",,"29.881756,-95.372449",0,4,0,0,0
2799654,2024-01-11T00:00:00Z,California,Compton,1000  Acacia Ave,"1000  Acacia Ave,Compton,California",,"33.887466,-118.225844",0,5,0,0,0
2798627,2024-01-09T00:00:00Z,Virginia,Portsmouth,3700  Greenway Ct E,"3700  Greenway Ct E,Portsmouth,Virginia",,"36.823782,-76.347352",2,2,0,0,1
2822517,2024-01-06T00:00:00Z,California,Reedley,1151 S Church Ave,"1151 S Church Ave,Reedley,California",,"36.58737577604846,-119.4533298946374",4,0,0,0,1
2794498,2024-01-04T00:00:00Z,Louisiana,Baton Rouge,6315 Greenwell St,"6315 Greenwell St,Baton Rouge,Louisiana",,"30.502558277464484,-91.1284801466226",1,5,0,0,0
2794194,2024-01-04T00:00:00Z,Iowa,Perry,1200 18th St,"1200 18th St,Perry,Iowa",,"41.839516,-94.082038",2,5,1,0,0
2792720,2024-01-01T00:00:00Z,Missouri,Springfield,5485 W Sunshine St,"5485 W Sunshine St,Springfield,Missouri",,"37.163028142857144,-93.39634114285714",0,4,0,0,1
2792829,2024-01-01T00:00:00Z,Louisiana,Baton Rouge,4600  W Brookstown Dr,"4600  W Brookstown Dr,Baton Rouge,Louisiana",,"30.492666,-91.132875",1,3,0,0,3
2791411,2024-01-01T00:00:00Z,California,Los Angeles,2350 Porter St,"2350 Porter St,Los Angeles,California",,"34.0266346,-118.230212",2,8,0,0,0
2840907,2024-01-01T00:00:00Z,Illinois,Maywood,1500  St Charles Rd,"1500  St Charles Rd,Maywood,Illinois",,"41.887974,-87.85186",2,2,0,0,1
2790854,2023-12-31T00:00:00Z,California,Hawthorne,14125 Crenshaw Blvd,"14125 Crenshaw Blvd,Hawthorne,California",,"33.902899423362655,-118.32660030380315",1,5,0,0,0
2791696,2023-12-31T00:00:00Z,South Carolina,Little River,3389 Hwy 9 E,"3389 Hwy 9 E,Little River,South Carolina",,"33.865811,-78.6612819",2,2,0,0,0
2791341,2023-12-31T00:00:00Z,North Carolina,Charlotte,300 S Church St,"300 S Church St,Charlotte,North Carolina",,"35.226557,-80.846582",0,5,0,0,1
2790081,2023-12-30T00:00:00Z,Colorado,Denver,4888 W Colfax Ave,"4888 W Colfax Ave,Denver,Colorado",,"39.7401915,-105.049629",2,2,0,0,0
2790633,2023-12-30T00:00:00Z,Texas,Beaumont,6500  Bigner Rd,"6500  Bigner Rd,Beaumont,Texas",,"30.140674281879193,-94.13448368456376",1,4,0,0,0
2790559,2023-12-30T00:00:00Z,Florida,Gainesville,1631 NE 16th Ave,"1631 NE 16th Ave,Gainesville,Florida",,"29.66641989261745,-82.3054225771812",0,4,0,0,0
2786444,2023-12-24T00:00:00Z,Colorado,Colorado Springs,750 Citadel Dr E,"750 Citadel Dr E,Colorado Springs,Colorado",,"38.8448529995785,-104.75890442190027",1,3,0,0,1
2786038,2023-12-24T00:00:00Z,Texas,Houston,5828 Martin Luther King Blvd,"5828 Martin Luther King Blvd,Houston,Texas",,"29.7212977,-95.3382081",1,4,0,0,0
2786253,2023-12-23T00:00:00Z,Texas,Fort Worth,9325 Cynthia Ct,"9325 Cynthia Ct,Fort Worth,Texas",,"32.6186182,-97.29656904971961",1,4,0,0,0
2785646,2023-12-23T00:00:00Z,Maryland,Gwynn Oak (Woodlawn),1808 Woodlawn Dr,"1808 Woodlawn Dr,Gwynn Oak (Woodlawn),Maryland",,"39.316353,-76.7381456",1,4,0,0,0
2784291,2023-12-21T00:00:00Z,District of Columbia,Washington,1399 Half St SW,"1399 Half St SW,Washington,District of Columbia",,"38.8731283,-77.0108332",2,2,0,0,0
2783287,2023-12-20T00:00:00Z,Pennsylvania,Philadelphia,7300  Chelwynde Ave,"7300  Chelwynde Ave,Philadelphia,Pennsylvania",,"39.9162382,-75.2337568",1,3,0,0,0
2779489,2023-12-15T00:00:00Z,Tennessee,Memphis,3941 Riverdale Rd,"3941 Riverdale Rd,Memphis,Tennessee",,"35.04060302275118,-89.83111552200388",2,3,0,0,1
2779676,2023-12-15T00:00:00Z,California,Los Angeles,238 E El Segundo Blvd,"238 E El Segundo Blvd,Los Angeles,California",,"33.9164408,-118.3951613",1,4,0,0,0
2775971,2023-12-11T00:00:00Z,Nevada,Las Vegas,7545 Oso Blanca Rd,"7545 Oso Blanca Rd,Las Vegas,Nevada",,"36.296445357241986,-115.289928",3,1,1,0,0
2775245,2023-12-10T00:00:00Z,Pennsylvania,Philadelphia,2200  N Chadwick St,"2200  N Chadwick St,Philadelphia,Pennsylvania",,"39.986976,-75.160565",2,2,0,0,0
2775006,2023-12-09T00:00:00Z,Georgia,Atlanta,3005 Peachtree Rd NE,"3005 Peachtree Rd NE,Atlanta,Georgia",,"33.83944526005742,-84.37954975901935",3,1,0,0,0
2772021,2023-12-06T00:00:00Z,Nevada,Las Vegas,4505 S Maryland Pkwy,"4505 S Maryland Pkwy,Las Vegas,Nevada",,"36.10782625,-115.14186110966509",3,1,1,0,0
2771255,2023-12-05T00:00:00Z,Texas,Austin,7104 Berkman Dr,"7104 Berkman Dr,Austin,Texas",,"30.3240355,-97.69153516648888",6,3,0,0,1
2770296,2023-12-04T00:00:00Z,South Carolina,Lugoff,I-20,"I-20,Lugoff,South Carolina",,"34.1892693,-80.687389",1,4,0,0,0
2769819,2023-12-03T00:00:00Z,Texas,Dallas,9700  Royce Dr,"9700  Royce Dr,Dallas,Texas",,"32.680006780120905,-96.65496754024355",4,1,1,0,0
